GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV
"Nov 08, 2023",SAS @ NYK,L,3,0,0,0,0,0,0
"Nov 06, 2023",SAS @ IND,L,17,4,2,0,0,2,1
"Nov 05, 2023",SAS vs. TOR,L,7,2,0,0,1,0,1
"Oct 31, 2023",SAS @ PHX,W,3,0,0,0,0,0,0
"Oct 29, 2023",SAS @ LAC,L,7,3,2,0,0,1,1
"Apr 13, 2025",SAS vs. TOR,W,35,14,6,1,0,1,0
"Apr 11, 2025",SAS @ PHX,L,30,23,5,2,0,0,1
"Apr 09, 2025",SAS @ GSW,W,29,14,4,4,0,2,2
"Apr 08, 2025",SAS @ LAC,L,21,6,3,0,1,0,0
"Apr 06, 2025",SAS @ POR,L,20,7,3,0,0,0,1
"Apr 04, 2025",SAS vs. CLE,L,28,15,6,0,0,0,1
"Apr 02, 2025",SAS @ DEN,W,32,14,4,2,1,1,1
"Apr 01, 2025",SAS vs. ORL,L,32,19,4,2,0,0,1
"Mar 30, 2025",SAS vs. GSW,L,27,11,5,2,0,1,2
"Mar 29, 2025",SAS vs. BOS,L,16,0,1,1,0,0,0
"Mar 27, 2025",SAS @ CLE,L,24,16,7,1,0,0,1
"Mar 25, 2025",SAS @ DET,L,22,4,6,2,2,0,1
"Mar 23, 2025",SAS @ TOR,W,23,20,5,2,3,1,2
"Mar 21, 2025",SAS vs. PHI,W,17,6,2,0,1,0,1
"Mar 19, 2025",SAS vs. NYK,W,20,5,4,2,1,0,1
"Mar 17, 2025",SAS @ LAL,L,29,6,4,5,1,1,1
"Mar 15, 2025",SAS vs. NOP,W,25,12,4,3,0,1,1
"Mar 14, 2025",SAS vs. CHA,L,20,12,5,2,0,0,1
"Mar 12, 2025",SAS vs. DAL,W,18,7,2,0,2,0,0
"Mar 10, 2025",SAS vs. DAL,L,15,5,1,0,0,0,1
"Mar 09, 2025",SAS @ MIN,L,17,4,5,1,0,0,0
"Mar 07, 2025",SAS @ SAC,L,12,1,4,1,0,0,0
"Mar 04, 2025",SAS vs. BKN,W,19,8,1,2,0,0,1
"Mar 02, 2025",SAS vs. OKC,L,11,8,0,2,0,0,1
"Mar 01, 2025",SAS @ MEM,W,23,14,7,2,1,0,0
"Feb 26, 2025",SAS @ HOU,L,21,11,4,1,0,3,1
"Feb 25, 2025",SAS @ NOP,L,15,2,2,1,2,0,0
"Feb 23, 2025",SAS @ NOP,L,19,18,4,4,2,0,0
"Feb 21, 2025",SAS vs. DET,L,14,1,1,1,2,2,1
"Feb 20, 2025",SAS vs. PHX,W,16,15,2,2,0,0,0
"Feb 12, 2025",SAS @ BOS,L,19,7,3,1,1,0,0
"Feb 10, 2025",SAS @ WAS,W,16,6,0,1,0,0,0
"Feb 08, 2025",SAS @ ORL,L,13,0,1,0,1,0,1
"Feb 07, 2025",SAS @ CHA,L,19,3,0,2,1,0,1
"Feb 05, 2025",SAS @ ATL,W,22,5,3,2,5,1,1
"Feb 03, 2025",SAS @ MEM,L,20,5,5,0,1,0,1
"Feb 01, 2025",SAS vs. MIA,L,17,6,2,2,1,1,0
"Jan 31, 2025",SAS vs. MIL,W,18,6,5,1,1,0,0
"Jan 29, 2025",SAS vs. LAC,L,14,5,2,1,2,0,2
"Jan 25, 2025",SAS vs. IND,L,11,3,0,0,0,0,1
"Jan 23, 2025",SAS @ IND,W,17,7,6,1,0,0,2
"Jan 19, 2025",SAS @ MIA,L,22,5,3,2,0,0,1
