GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV
"Apr 05, 2022",LAL @ PHX,L,34,28,5,3,0,0,6
"Apr 03, 2022",LAL vs. DEN,L,34,27,10,7,2,1,2
"Apr 01, 2022",LAL vs. NOP,L,31,12,4,5,0,0,1
"Mar 31, 2022",LAL @ UTA,L,34,24,6,7,0,0,3
"Mar 29, 2022",LAL @ DAL,L,32,25,8,6,0,0,2
"Mar 27, 2022",LAL @ NOP,L,32,18,7,6,1,0,3
"Mar 23, 2022",LAL vs. PHI,L,33,24,9,8,1,0,7
"Mar 21, 2022",LAL @ CLE,W,35,20,5,11,1,0,1
"Mar 19, 2022",LAL @ WAS,L,37,22,10,8,1,1,5
"Mar 18, 2022",LAL @ TOR,W,41,22,10,10,1,0,4
"Mar 16, 2022",LAL @ MIN,L,36,15,4,5,2,0,3
"Mar 14, 2022",LAL vs. TOR,L,35,14,8,4,1,0,1
"Mar 13, 2022",LAL @ PHX,L,29,13,2,2,0,0,4
"Mar 11, 2022",LAL vs. WAS,W,31,5,3,9,1,1,1
"Mar 09, 2022",LAL @ HOU,L,40,30,8,6,0,1,2
"Mar 07, 2022",LAL @ SAS,L,35,17,10,6,0,0,5
"Mar 05, 2022",LAL vs. GSW,W,32,20,4,4,0,0,5
"Mar 03, 2022",LAL @ LAC,L,29,17,8,3,0,0,2
"Mar 01, 2022",LAL vs. DAL,L,38,12,6,8,2,1,0
"Feb 27, 2022",LAL vs. NOP,L,28,16,6,1,1,0,7
"Feb 25, 2022",LAL vs. LAC,L,33,18,3,1,1,0,0
"Feb 16, 2022",LAL vs. UTA,W,33,17,7,6,1,0,6
"Feb 12, 2022",LAL @ GSW,L,35,19,7,5,1,0,1
"Feb 08, 2022",LAL vs. MIL,L,26,10,10,5,0,1,4
"Feb 05, 2022",LAL vs. NYK,W,29,5,4,6,1,1,4
"Feb 03, 2022",LAL @ LAC,L,36,17,6,4,1,0,2
"Feb 02, 2022",LAL vs. POR,W,34,9,10,13,1,0,4
"Jan 30, 2022",LAL @ ATL,L,35,20,7,12,1,0,4
"Jan 28, 2022",LAL @ CHA,L,37,35,4,5,0,0,1
"Jan 27, 2022",LAL @ PHI,L,34,20,4,3,1,1,6
"Jan 25, 2022",LAL @ BKN,W,33,15,6,4,1,0,5
"Jan 23, 2022",LAL @ MIA,L,32,24,9,9,0,0,3
"Jan 21, 2022",LAL @ ORL,W,35,18,11,7,3,0,3
